"Date";"Region";"Region_code";"Vaccine_name";"first_dose";"second_dose";"third_dose"
2021-04-11;"Žilinský kraj";"SK031";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";351;0;0
2021-04-10;"Banskobystrický kraj";"SK032";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";2288;3;0
2021-04-10;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";173;8;0
2021-04-10;"Bratislavský kraj";"SK010";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";3575;6;0
2021-04-10;"Nitriansky kraj";"SK023";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";2057;0;0
2021-04-10;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2021-04-10;"Prešovský kraj";"SK041";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";4075;0;0
2021-04-10;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";279;376;0
2021-04-10;"Trenčiansky kraj";"SK022";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-10;"Trenčiansky kraj";"SK022";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";2164;0;0
2021-04-10;"Trnavský kraj";"SK021";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";3564;0;0
2021-04-10;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";20;429;0
2021-04-10;"Žilinský kraj";"SK031";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-10;"Žilinský kraj";"SK031";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";2093;0;0
2021-04-09;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";768;989;0
2021-04-09;"Banskobystrický kraj";"SK032";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";325;4;0
2021-04-09;"Banskobystrický kraj";"SK032";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";2464;1;0
2021-04-09;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";1076;1631;0
2021-04-09;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";920;16;0
2021-04-09;"Bratislavský kraj";"SK010";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";1623;5;0
2021-04-09;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";1412;1372;0
2021-04-09;"Košický kraj";"SK042";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-09;"Košický kraj";"SK042";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";138;0;0
2021-04-09;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";1449;1326;0
2021-04-09;"Nitriansky kraj";"SK023";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";110;0;0
2021-04-09;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";1549;857;0
2021-04-09;"Prešovský kraj";"SK041";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";570;13;0
2021-04-09;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";1122;852;0
2021-04-09;"Trenčiansky kraj";"SK022";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";108;21;0
2021-04-09;"Trenčiansky kraj";"SK022";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";114;0;0
2021-04-09;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";924;618;0
2021-04-09;"Trnavský kraj";"SK021";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";330;0;0
2021-04-09;"Trnavský kraj";"SK021";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";0;0;0
2021-04-09;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";622;1310;0
2021-04-09;"Žilinský kraj";"SK031";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";149;8;0
2021-04-09;"Žilinský kraj";"SK031";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";733;0;0
2021-04-08;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";811;940;0
2021-04-08;"Banskobystrický kraj";"SK032";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";327;4;0
2021-04-08;"Banskobystrický kraj";"SK032";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";1070;0;0
2021-04-08;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";1407;1225;0
2021-04-08;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";1017;17;0
2021-04-08;"Bratislavský kraj";"SK010";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";165;0;0
2021-04-08;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";1226;1120;0
2021-04-08;"Košický kraj";"SK042";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-08;"Košický kraj";"SK042";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";1620;7;0
2021-04-08;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";1330;1108;0
2021-04-08;"Nitriansky kraj";"SK023";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";306;6;0
2021-04-08;"Nitriansky kraj";"SK023";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";110;0;0
2021-04-08;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";1299;1125;0
2021-04-08;"Prešovský kraj";"SK041";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";537;5;0
2021-04-08;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";902;512;0
2021-04-08;"Trenčiansky kraj";"SK022";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";107;0;0
2021-04-08;"Trenčiansky kraj";"SK022";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";106;0;0
2021-04-08;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";1046;664;0
2021-04-08;"Trnavský kraj";"SK021";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";330;0;0
2021-04-08;"Trnavský kraj";"SK021";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";0;0;0
2021-04-08;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";544;1381;0
2021-04-08;"Žilinský kraj";"SK031";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";159;6;0
2021-04-08;"Žilinský kraj";"SK031";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";837;0;0
2021-04-07;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";1643;259;0
2021-04-07;"Banskobystrický kraj";"SK032";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";272;4;0
2021-04-07;"Banskobystrický kraj";"SK032";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";384;0;0
2021-04-07;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";2325;344;0
2021-04-07;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";1093;20;0
2021-04-07;"Bratislavský kraj";"SK010";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";66;0;0
2021-04-07;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";2191;211;0
2021-04-07;"Košický kraj";"SK042";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";1894;1;0
2021-04-07;"Košický kraj";"SK042";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";17;1;0
2021-04-07;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";2489;643;0
2021-04-07;"Nitriansky kraj";"SK023";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-07;"Nitriansky kraj";"SK023";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";116;0;0
2021-04-07;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";1873;149;0
2021-04-07;"Prešovský kraj";"SK041";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";506;5;0
2021-04-07;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";1249;84;0
2021-04-07;"Trenčiansky kraj";"SK022";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";106;0;0
2021-04-07;"Trenčiansky kraj";"SK022";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";29;0;0
2021-04-07;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";1701;369;0
2021-04-07;"Trnavský kraj";"SK021";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";335;0;0
2021-04-07;"Trnavský kraj";"SK021";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";0;0;0
2021-04-07;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";1782;123;0
2021-04-07;"Žilinský kraj";"SK031";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";143;9;0
2021-04-07;"Žilinský kraj";"SK031";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";525;0;0
2021-04-06;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";1039;811;0
2021-04-06;"Banskobystrický kraj";"SK032";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";331;5;0
2021-04-06;"Banskobystrický kraj";"SK032";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";77;0;0
2021-04-06;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";2102;342;0
2021-04-06;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";1116;37;0
2021-04-06;"Bratislavský kraj";"SK010";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";69;0;0
2021-04-06;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";1867;362;0
2021-04-06;"Košický kraj";"SK042";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-06;"Košický kraj";"SK042";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";4;0;0
2021-04-06;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";2109;487;0
2021-04-06;"Nitriansky kraj";"SK023";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-06;"Nitriansky kraj";"SK023";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";109;0;0
2021-04-06;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";1808;495;0
2021-04-06;"Prešovský kraj";"SK041";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";473;4;0
2021-04-06;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";1546;174;0
2021-04-06;"Trenčiansky kraj";"SK022";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";107;1;0
2021-04-06;"Trenčiansky kraj";"SK022";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";44;0;0
2021-04-06;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";1178;346;0
2021-04-06;"Trnavský kraj";"SK021";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";328;2;0
2021-04-06;"Trnavský kraj";"SK021";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";0;0;0
2021-04-06;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";1536;425;0
2021-04-06;"Žilinský kraj";"SK031";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";148;8;0
2021-04-06;"Žilinský kraj";"SK031";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";631;0;0
2021-04-05;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2021-04-05;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-05;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2021-04-05;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";369;4;0
2021-04-05;"Žilinský kraj";"SK031";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-05;"Žilinský kraj";"SK031";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";0;0;0
2021-04-04;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-04;"Bratislavský kraj";"SK010";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";2476;0;0
2021-04-04;"Nitriansky kraj";"SK023";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";1620;0;0
2021-04-04;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2021-04-04;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";0;0;0
2021-04-04;"Žilinský kraj";"SK031";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-04;"Žilinský kraj";"SK031";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";0;0;0
2021-04-03;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-03;"Bratislavský kraj";"SK010";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";2530;0;0
2021-04-03;"Nitriansky kraj";"SK023";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";1700;0;0
2021-04-03;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";185;1;0
2021-04-03;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";313;53;0
2021-04-03;"Trenčiansky kraj";"SK022";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;109;0
2021-04-03;"Trenčiansky kraj";"SK022";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";0;0;0
2021-04-03;"Trnavský kraj";"SK021";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";4290;0;0
2021-04-03;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";593;1;0
2021-04-03;"Žilinský kraj";"SK031";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-03;"Žilinský kraj";"SK031";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";1672;0;0
2021-04-02;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";5;0;0
2021-04-02;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-02;"Bratislavský kraj";"SK010";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";2247;0;0
2021-04-02;"Nitriansky kraj";"SK023";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-02;"Nitriansky kraj";"SK023";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";842;27;0
2021-04-02;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";169;17;0
2021-04-02;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";227;25;0
2021-04-02;"Trenčiansky kraj";"SK022";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-02;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";373;33;0
2021-04-02;"Žilinský kraj";"SK031";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-02;"Žilinský kraj";"SK031";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";565;0;0
2021-04-01;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";1476;240;0
2021-04-01;"Banskobystrický kraj";"SK032";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";332;7;0
2021-04-01;"Banskobystrický kraj";"SK032";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";747;1;0
2021-04-01;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekčnú disperziu";1869;279;0
2021-04-01;"Bratislavský kraj";"SK010";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";1072;4;0
2021-04-01;"Bratislavský kraj";"SK010";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";176;0;0
2021-04-01;"Košický kraj";"SK042";"Comirnaty koncentrát na injekčnú disperziu";2096;56;0
2021-04-01;"Košický kraj";"SK042";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-01;"Košický kraj";"SK042";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";2221;0;0
2021-04-01;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekčnú disperziu";2031;399;0
2021-04-01;"Nitriansky kraj";"SK023";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";0;0;0
2021-04-01;"Nitriansky kraj";"SK023";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";121;0;0
2021-04-01;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekčnú disperziu";2048;100;0
2021-04-01;"Prešovský kraj";"SK041";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";574;33;0
2021-04-01;"Trenčiansky kraj";"SK022";"Comirnaty koncentrát na injekčnú disperziu";1066;260;0
2021-04-01;"Trenčiansky kraj";"SK022";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";107;1;0
2021-04-01;"Trenčiansky kraj";"SK022";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";128;2;0
2021-04-01;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekčnú disperziu";1333;206;0
2021-04-01;"Trnavský kraj";"SK021";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";345;18;0
2021-04-01;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekčnú disperziu";1744;92;0
2021-04-01;"Žilinský kraj";"SK031";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";140;20;0
2021-04-01;"Žilinský kraj";"SK031";"Vaxzevria injekčná suspenzia sus inj 10x5 ml (liek.inj.skl.) (pôvodne COVID-19 Vaccine AstraZeneca)";720;0;0
2021-03-31;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekčnú disperziu";1447;223;0
2021-03-31;"Banskobystrický kraj";"SK032";"Spikevax injekčná disperzia (pôvodne COVID-19 Vaccine Moderna)dis inj 10x5 ml (liek.inj.skl.)";346;3;0
